,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes
4862,2250,mmpp_256,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"              1.720,80",0.0,0,"              1.720,80",EUR,,31
4863,2,mmpp_257,2017-07-01,2017-07-31,2885.0,1008.0,                 2.743,1150.0,KG,"            118.734,37",4849.15,"             13.167,66-","            127.052,88",EUR,,31
4864,3,mmpp_257,2017-07-01,2017-07-31,700.0,0.0,0,700.0,KG,0,2634.88,"              2.634,88-",0,EUR,,31
4865,3,mmpp_258,2017-07-01,2017-07-31,5536.0,4745.44,"             8.245,440",2036.0,KG,0,28028.75,"             62.797,62-",0,EUR,,31
4866,2,mmpp_259,2017-07-01,2017-07-31,7380.0,0.0,0,7380.0,KG,"             95.797,82",0.0,0,"             95.797,82",EUR,,31
4867,2,mmpp_260,2017-07-01,2017-07-31,625.0,0.0,0,625.0,KG,"             21.207,50",0.0,0,"             21.207,50",EUR,,31
4868,2,mmpp_261,2017-07-01,2017-07-31,4140.0,0.0,0,4140.0,KG,"             16.357,32",0.0,0,"             16.357,32",EUR,,31
4869,3,mmpp_262,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4870,3,mmpp_263,2017-07-01,2017-07-31,13700.0,0.0,0,13700.0,KG,0,36205.52,"             36.205,52-",0,EUR,,31
4871,2,mmpp_264,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4872,3,mmpp_264,2017-07-01,2017-07-31,5400.0,0.0,0,5400.0,KG,"              8.828,07",562.07,"                562,07-","              8.828,07",EUR,,31
4873,2,mmpp_265,2017-07-01,2017-07-31,1100.0,0.0,0,1100.0,KG,0,15455.0,"             15.455,00-",0,EUR,,31
4874,2,mmpp_266,2017-07-01,2017-07-31,0.0,2400.0,0,2400.0,KG,"            183.120,00",40320.0,0,"            142.800,00",EUR,,31
4875,3,mmpp_266,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4876,2,mmpp_267,2017-07-01,2017-07-31,1140.0,905.0,                 1.805,240.0,KG,"            112.696,41",5282.1,"             10.725,99-","            118.140,30",EUR,,31
4877,3,mmpp_268,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4878,3,mmpp_269,2017-07-01,2017-07-31,60.3,0.0,0,60.3,KG,"          1.854.953,26",81844.73,"             81.844,73-","          1.854.953,26",EUR,,31
4879,3,mmpp_270,2017-07-01,2017-07-31,1195.0,0.0,0,1195.0,KG,"          3.039.594,21",130974.61,"            130.974,61-","          3.039.594,21",EUR,,31
4880,2,mmpp_271,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"              3.333,00",0.0,0,"              3.333,00",EUR,,31
4881,2,mmpp_272,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4882,3,mmpp_272,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             19.050,00",0.0,0,"             19.050,00",EUR,,31
4883,3,mmpp_273,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4884,3,mmpp_274,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"            240.413,87",0.0,0,"            240.413,87",EUR,,31
4885,3,mmpp_275,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4886,3,mmpp_276,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4887,3,mmpp_277,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"              3.384,30",0.0,0,"              3.384,30",EUR,,31
4888,2250,mmpp_277,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"              4.236,03",0.0,0,"              4.236,03",EUR,,31
4889,3,mmpp_278,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4890,3,mmpp_279,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             30.470,40",0.0,0,"             30.470,40",EUR,,31
4891,3,mmpp_280,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"            260.433,60",0.0,0,"            260.433,60",EUR,,31
4892,2250,mmpp_281,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"              1.091,75",0.0,0,"              1.091,75",EUR,,31
4893,2,mmpp_282,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"            682.285,80",0.0,0,"            682.285,80",EUR,,31
4894,2250,mmpp_283,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             25.760,00",0.0,0,"             25.760,00",EUR,,31
4895,3,mmpp_284,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4896,2,mmpp_285,2017-07-01,2017-07-31,850.0,150.787,"               400,787",600.0,KG,"            136.653,54",1590.06,"              3.565,50-","            138.628,98",EUR,,31
4897,3,mmpp_285,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4898,3,mmpp_286,2017-07-01,2017-07-31,7825.0,0.0,0,7825.0,L,"             61.309,39",676.11,"                676,11-","             61.309,39",EUR,,31
4899,3,mmpp_287,2017-07-01,2017-07-31,5000.0,0.0,0,5000.0,L,"             15.605,68",654.32,"                654,32-","             15.605,68",EUR,,31
4900,2,mmpp_288,2017-07-01,2017-07-31,0.665,1050.0,                 1.050,0.665,LT,"              9.807,42",2782.82,"              2.782,82-","              9.807,42",EUR,,31
4901,2,mmpp_289,2017-07-01,2017-07-31,4854.0,773.868,"             1.407,868",4220.0,KG,"            183.985,21",2107.16,"              3.801,92-","            185.679,97",EUR,,31
4902,3,mmpp_289,2017-07-01,2017-07-31,16710.0,11023.64,"            10.102,640",17631.0,KG,"            672.089,54",46078.77,"             27.172,07-","            653.182,84",EUR,,31
4903,2,mmpp_290,2017-07-01,2017-07-31,1200.0,0.0,0,1200.0,KG,0,421.2,"                421,20-",0,EUR,,31
4904,3,mmpp_290,2017-07-01,2017-07-31,2438.0,158.912,"               287,912",2309.0,KG,"              4.384,77",117.17,"                185,19-","              4.452,79",EUR,,31
4905,3,mmpp_291,2017-07-01,2017-07-31,2190.0,5086.744,"             2.234,744",5042.0,KG,"            183.081,89",39811.9,"              9.280,45-","            152.550,44",EUR,,31
4906,3,mmpp_292,2017-07-01,2017-07-31,55057.6,120720.0,"           124.380,800",51396.8,KG,"          1.540.031,09",105445.44,"             55.330,06-","          1.489.915,71",EUR,,31
4907,2250,mmpp_293,2017-07-01,2017-07-31,0.0,0.0,0,0.0,M3,"             89.408,00",0.0,0,"             89.408,00",EUR,,31
4908,2,mmpp_294,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4909,3,mmpp_295,2017-07-01,2017-07-31,3925.0,680.0,                   756,3849.0,KG,"             61.300,40",14847.08,"             15.441,46-","             61.894,78",EUR,,31
4910,2,mmpp_296,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4911,3,mmpp_296,2017-07-01,2017-07-31,40710.406,24806.883,"            27.549,827",37967.462,KG,"          1.612.086,63",63261.0,"             36.343,09-","          1.585.168,72",EUR,,31
4912,2250,mmpp_296,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             18.477,67",0.0,0,"             18.477,67",EUR,,31
4913,2,mmpp_297,2017-07-01,2017-07-31,2000.0,170.501,"               670,501",1500.0,KG,"              1.840,73",62.39,"                220,55-","              1.998,89",EUR,,31
4914,3,mmpp_298,2017-07-01,2017-07-31,24102.5,0.0,"             2.610,309",21492.191,KG,"             14.080,44",2776.95,"              3.714,59-","             15.018,08",EUR,,31
4915,2250,mmpp_299,2017-07-01,2017-07-31,106989.202,451882.0,"           477.979,300",80891.902,KG,"         13.891.354,49",1174995.73,"            643.753,27-","         13.360.112,03",EUR,,31
4916,3,mmpp_300,2017-07-01,2017-07-31,1070.981,269.599,"               280,580",1060.0,KG,0,3421.73,"              3.556,52-",0,EUR,,31
4917,2,mmpp_301,2017-07-01,2017-07-31,2319.0,1606.548,"             2.476,548",1449.0,KG,"              1.904,92",26339.72,"             34.086,46-","              9.651,66",EUR,,31
4918,3,mmpp_301,2017-07-01,2017-07-31,4483.0,17185.024,"            16.289,024",5379.0,KG,"          2.133.672,47",290844.74,"            204.614,53-","          2.047.442,26",EUR,,31
4919,2,mmpp_302,2017-07-01,2017-07-31,3209.0,3929.188,"             3.729,188",3409.0,KG,"            212.871,73",26709.45,"             16.914,84-","            203.077,12",EUR,,31
4920,3,mmpp_302,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4921,2250,mmpp_302,2017-07-01,2017-07-31,1203.0,0.0,                   822,381.0,KG,"             48.098,52",177.45,"              3.827,13-","             51.748,20",EUR,,31
4922,2,mmpp_303,2017-07-01,2017-07-31,2290.0,694.163,"             1.164,163",1820.0,KG,"             29.295,44",4403.59,"              7.241,92-","             32.133,77",EUR,,31
4923,3,mmpp_303,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4924,2250,mmpp_303,2017-07-01,2017-07-31,900.0,0.0,                    20,880.0,KG,0,0.0,"                118,40-",0,EUR,,31
4925,3,mmpp_304,2017-07-01,2017-07-31,1755.0,1634.508,"             1.639,508",1750.0,KG,"            100.305,88",33616.74,"             23.182,07-","             89.871,21",EUR,,31
4926,2,mmpp_305,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"                210,00",0.0,0,"                210,00",EUR,,31
4927,3,mmpp_305,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4928,3,mmpp_306,2017-07-01,2017-07-31,16715.0,0.972,"             5.744,972",10971.0,KG,"            339.637,34",671.64,"             18.420,61-","            357.386,31",EUR,,31
4929,2,mmpp_307,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4930,3,mmpp_307,2017-07-01,2017-07-31,4236.0,12299.234,"            11.871,234",4664.0,KG,"          1.059.105,29",141602.19,"             90.656,55-","          1.008.159,65",EUR,,31
4931,3,mmpp_308,2017-07-01,2017-07-31,0.2,0.0,0,0.2,M3,"            131.600,00",18284.0,"             18.284,00-","            131.600,00",EUR,,31
4932,2250,mmpp_309,2017-07-01,2017-07-31,3431.41,20714.994,"            16.004,404",8142.0,KG,"            142.466,08",63134.45,"             25.154,59-","            104.486,22",EUR,,31
4933,2250,mmpp_310,2017-07-01,2017-07-31,0.0,0.0,0,0.0,M3,"            296.955,85",0.0,0,"            296.955,85",EUR,,31
4934,3,mmpp_311,2017-07-01,2017-07-31,11015.0,0.0,                 3.620,7395.0,KG,"            215.442,49",881.19,"             24.411,20-","            238.972,50",EUR,,31
4935,2,mmpp_312,2017-07-01,2017-07-31,475.0,76.5,"               176,500",375.0,L,"             13.587,99",527.6,"              1.159,59-","             14.219,98",EUR,,31
4936,3,mmpp_313,2017-07-01,2017-07-31,0.0,98840.0,                98.840,0.0,KG,"          1.121.531,87",49808.65,"             24.710,00-","          1.096.433,22",EUR,,31
4937,2250,mmpp_314,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4938,2250,mmpp_315,2017-07-01,2017-07-31,6819.95,0.0,"                77,500",6742.45,LT,0,0.0,"                337,90-",0,EUR,,31
4939,2250,mmpp_316,2017-07-01,2017-07-31,6196.602,0.0,"                70,417",6126.185,LT,0,0.35,"                278,50-",0,EUR,,31
4940,2250,mmpp_317,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4941,2250,mmpp_318,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             25.397,50",0.0,0,"             25.397,50",EUR,,31
4942,2,mmpp_319,2017-07-01,2017-07-31,3000.0,771.387,"             1.423,387",2348.0,KG,"            263.581,14",5797.97,"             10.586,87-","            268.370,04",EUR,,31
4943,3,mmpp_320,2017-07-01,2017-07-31,7885.0,0.0,                 2.075,5810.0,KG,"            246.122,48",630.79,"             14.118,29-","            259.609,98",EUR,,31
4944,3,mmpp_321,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             13.000,60",0.0,0,"             13.000,60",EUR,,31
4945,2250,mmpp_322,2017-07-01,2017-07-31,6200.0,27300.0,                27.000,6500.0,KG,"             64.104,40",11125.62,"              6.775,23-","             59.754,01",EUR,,31
4946,2250,mmpp_323,2017-07-01,2017-07-31,600.0,0.0,0,600.0,L,"                304,19",12.6,"                 12,60-","                304,19",EUR,,31
4947,2250,mmpp_324,2017-07-01,2017-07-31,126.0,0.0,0,126.0,KG,"                785,77",1312.75,"              1.301,41-","                774,43",EUR,,31
4948,2250,mmpp_325,2017-07-01,2017-07-31,0.0,0.0,0,0.0,PC,"             28.914,00",0.0,0,"             28.914,00",EUR,,31
4949,2250,mmpp_326,2017-07-01,2017-07-31,4600.0,0.0,0,4600.0,KG,"             26.773,80",92.0,"                 92,00-","             26.773,80",EUR,,31
4950,3,mmpp_327,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             48.642,44",0.0,0,"             48.642,44",EUR,,31
4951,3,mmpp_328,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             89.723,06",0.0,0,"             89.723,06",EUR,,31
4952,3,mmpp_329,2017-07-01,2017-07-31,0.0,21.52,"                21,520",0.0,KG,"            159.520,00",2259.63,"              2.259,63-","            159.520,00",EUR,,31
4953,2,mmpp_330,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4954,3,mmpp_330,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4955,2250,mmpp_330,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"              9.866,04",0.0,0,"              9.866,04",EUR,,31
4956,2250,mmpp_331,2017-07-01,2017-07-31,0.0,0.0,0,0.0,LT,"             40.794,34",0.0,0,"             40.794,34",EUR,,31
4957,3,mmpp_332,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"            169.267,00",0.0,0,"            169.267,00",EUR,,31
4958,3,mmpp_333,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4959,2,mmpp_334,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             10.399,68",0.0,0,"             10.399,68",EUR,,31
4960,2250,mmpp_334,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4961,3,mmpp_335,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             30.392,00",0.0,0,"             30.392,00",EUR,,31
4962,2250,mmpp_336,2017-07-01,2017-07-31,0.0,0.0,0,0.0,LT,"              8.125,00",0.0,0,"              8.125,00",EUR,,31
4963,2250,mmpp_337,2017-07-01,2017-07-31,0.0,0.0,0,0.0,LT,"             17.400,00",0.0,0,"             17.400,00",EUR,,31
4964,3,mmpp_338,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             39.582,40",0.0,0,"             39.582,40",EUR,,31
4965,3,mmpp_339,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"                804,00",0.0,0,"                804,00",EUR,,31
4966,2,mmpp_340,2017-07-01,2017-07-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
4967,3,mmpp_340,2017-07-01,2017-07-31,462.0,1134.0,                 1.218,378.0,UN,"            359.486,45",19286.65,"             10.445,17-","            350.644,97",EUR,,31
4968,2,mmpp_341,2017-07-01,2017-07-31,277.0,2252.75,"             1.729,750",800.0,UN,"            260.722,43",29591.69,"             15.340,59-","            246.471,33",EUR,,31
4969,2,mmpp_342,2017-07-01,2017-07-31,0.0,150.0,0,150.0,UN,"              2.910,00",2910.0,0,0,EUR,,31
4970,2,mmpp_343,2017-07-01,2017-07-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
4971,3,mmpp_343,2017-07-01,2017-07-31,2352.0,1577.0,                 2.647,1282.0,UN,"            635.710,95",64229.36,"             54.572,33-","            626.053,92",EUR,,31
4972,3,mmpp_344,2017-07-01,2017-07-31,0.0,0.0,0,0.0,UN,"                835,00",0.0,0,"                835,00",EUR,,31
4973,3,mmpp_345,2017-07-01,2017-07-31,350.0,400.0,                   170,580.0,UN,"             26.466,37",11464.11,"              2.973,01-","             17.975,27",EUR,,31
4974,2250,mmpp_346,2017-07-01,2017-07-31,137.0,0.0,0,137.0,UN,"                673,85",0.0,0,"                673,85",EUR,,31
4975,2,mmpp_347,2017-07-01,2017-07-31,800.0,0.0,0,800.0,UN,0,13976.95,"             13.976,95-",0,EUR,,31
4976,2,mmpp_348,2017-07-01,2017-07-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
4977,2250,mmpp_349,2017-07-01,2017-07-31,45.0,140.0,                    32,153.0,UN,"             15.724,80",6694.24,"              1.140,93-","             10.171,49",EUR,,31
4978,2,mmpp_350,2017-07-01,2017-07-31,20033.0,38462.254,"            31.746,254",26749.0,KG,"            840.313,01",136534.15,"             78.608,56-","            782.387,42",EUR,,31
4979,2,mmpp_351,2017-07-01,2017-07-31,2662.0,2644.25,"               219,250",5087.0,KG,"              5.081,91",11118.62,"                705,47-",0,EUR,,31
4980,3,mmpp_352,2017-07-01,2017-07-31,26297.0,1360.971,"             7.308,971",20349.0,KG,"            610.054,22",4654.43,"             17.364,48-","            622.764,27",EUR,,31
4981,9,mmpp_352,2017-07-01,2017-07-31,8095.0,60254.588,"            49.304,588",19045.0,KG,"          1.176.399,15",209396.52,"            110.126,25-","          1.077.128,88",EUR,,31
4982,3,mmpp_353,2017-07-01,2017-07-31,21623.0,0.0,                 6.535,15088.0,KG,"            505.856,93",1593.27,"             15.488,73-","            519.752,39",EUR,,31
4983,9,mmpp_353,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4984,3,mmpp_354,2017-07-01,2017-07-31,37733.0,39130.488,"            46.390,488",30473.0,KG,"            539.901,56",116544.2,"            105.773,36-","            529.130,72",EUR,,31
4985,2250,mmpp_354,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
4986,2250,mmpp_355,2017-07-01,2017-07-31,12468.459,0.0,"             9.027,888",3440.571,KG,"            406.611,34",3516.66,"             22.477,58-","            425.572,26",EUR,,31
4987,2250,mmpp_356,2017-07-01,2017-07-31,33834.962,331.836,"            21.476,798",12690.0,KG,"            901.712,22",11126.31,"             55.566,28-","            946.152,19",EUR,,31
4988,2250,mmpp_357,2017-07-01,2017-07-31,22749.845,21538.0,"            28.294,801",15993.044,KG,"          1.320.191,87",102420.39,"             72.009,10-","          1.289.780,58",EUR,,31
4989,2250,mmpp_358,2017-07-01,2017-07-31,3493.622,0.0,"               422,808",3070.814,KG,"             23.072,61",1125.24,"              2.026,05-","             23.973,42",EUR,,31
4990,9,mmpp_359,2017-07-01,2017-07-31,4079.0,7931.228,"             7.931,228",4079.0,KG,"             15.484,44",17783.37,"             17.783,37-","             15.484,44",EUR,,31
4991,3,mmpp_360,2017-07-01,2017-07-31,30362.225,50836.745,"            60.030,310",21168.66,KG,"          1.040.898,79",171290.72,"            133.768,02-","          1.003.376,09",EUR,,31
4992,3,mmpp_361,2017-07-01,2017-07-31,55349.0,97395.266,"            99.728,266",53016.0,KG,"          3.113.971,02",308715.95,"            224.669,49-","          3.029.924,56",EUR,,31
4993,2250,mmpp_362,2017-07-01,2017-07-31,1129.947,0.0,"             1.084,947",45.0,KG,"             34.909,02",365.63,"              2.586,87-","             37.130,26",EUR,,31
4994,3,mmpp_363,2017-07-01,2017-07-31,6067.0,0.0,0,6067.0,KG,0,181.33,"                181,33-",0,EUR,,31
4995,3,mmpp_364,2017-07-01,2017-07-31,1701.495,2458.0,0,4159.495,KG,"             13.381,78",10452.85,"                497,95-","              3.426,88",EUR,,31
4996,2,mmpp_365,2017-07-01,2017-07-31,18789.0,47408.57,"            22.589,570",43608.0,KG,"            369.094,62",181418.16,"             54.753,79-","            242.430,25",EUR,,31
4997,2,mmpp_366,2017-07-01,2017-07-31,15154.0,47117.97,"            40.236,970",22035.0,KG,"          1.256.425,84",157080.98,"             95.194,28-","          1.194.539,14",EUR,,31
4998,2,mmpp_367,2017-07-01,2017-07-31,27195.0,26024.385,"             2.475,385",50744.0,KG,"             93.035,25",111741.34,"             10.631,52-",0,EUR,,31
4999,2,mmpp_368,2017-07-01,2017-07-31,7714.0,2194.995,"             4.923,995",4985.0,KG,"             48.212,20",7209.91,"             12.371,39-","             53.373,68",EUR,,31
5000,2,mmpp_369,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
5001,3,mmpp_369,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             41.484,44",0.0,0,"             41.484,44",EUR,,31
5002,3,mmpp_370,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             15.748,74",0.0,0,"             15.748,74",EUR,,31
5003,3,mmpp_371,2017-07-01,2017-07-31,0.0,0.0,0,0.0,KG,"             26.217,84",0.0,0,"             26.217,84",EUR,,31
5004,3,mmpp_372,2017-07-01,2017-07-31,1650.0,0.0,0,1650.0,UN,"              1.069,20",9.34,"                  9,34-","              1.069,20",EUR,,31
5005,2,mmpp_373,2017-07-01,2017-07-31,3115.681,0.0,0,3115.681,UN,0,0.0,0,0,EUR,,31
5006,2,mmpp_374,2017-07-01,2017-07-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
5007,3,mmpp_374,2017-07-01,2017-07-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
