,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes,Consumo_diario,id_mmpp
11689,2,mmpp_383,2018-04-01,2018-04-30,44.0,0.0,44.0,0.0,UN,"             30.046,62",0.0,"              4.717,68-","             34.764,30",EUR,,30,1.4666666666666666,2_mmpp_383
11690,3,mmpp_384,2018-04-01,2018-04-30,11000.0,3000.0,12000.0,2000.0,UN,"             14.926,27",493.5,"                988,53-","             15.421,30",EUR,,30,400.0,3_mmpp_384
11691,3,mmpp_385,2018-04-01,2018-04-30,632.0,0.0,56.0,576.0,UN,"             11.885,05",3051.52,"              3.958,10-","             12.791,63",EUR,,30,1.8666666666666667,3_mmpp_385
11692,3,mmpp_386,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_386
11693,3,mmpp_387,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_387
11694,3,mmpp_388,2018-04-01,2018-04-30,15.999,0.0,0.0,15.999,CA,0,11652.56,"             11.652,56-",0,EUR,,30,0.0,3_mmpp_388
11695,3,mmpp_389,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,"                 49,00",0.0,0,"                 49,00",EUR,,30,0.0,3_mmpp_389
11696,3,mmpp_390,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,"                 37,34",0.0,0,"                 37,34",EUR,,30,0.0,3_mmpp_390
11697,3,mmpp_391,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,"                 39,46",0.0,0,"                 39,46",EUR,,30,0.0,3_mmpp_391
11698,3,mmpp_392,2018-04-01,2018-04-30,2.0,0.0,0.0,2.0,UN,0,183.42,"                183,42-",0,EUR,,30,0.0,3_mmpp_392
11699,3,mmpp_393,2018-04-01,2018-04-30,6000.0,0.0,0.0,6000.0,UN,0,120.0,"                120,00-",0,EUR,,30,0.0,3_mmpp_393
11700,3,mmpp_394,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_394
11701,3,mmpp_395,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_395
11702,2,mmpp_396,2018-04-01,2018-04-30,2000.0,0.0,0.0,2000.0,KG,0,240.0,"                240,00-",0,EUR,,30,0.0,2_mmpp_396
11703,3,mmpp_396,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_396
11704,3,mmpp_397,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"              1.432,90",0.0,0,"              1.432,90",EUR,,30,0.0,3_mmpp_397
11705,2,mmpp_398,2018-04-01,2018-04-30,100.0,0.0,0.0,100.0,KG,0,36.4,"                 36,40-",0,EUR,,30,0.0,2_mmpp_398
11706,2250,mmpp_398,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_398
11707,2,mmpp_399,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_399
11708,3,mmpp_399,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_399
11709,2,mmpp_400,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_400
11710,3,mmpp_400,2018-04-01,2018-04-30,8645.0,0.0,0.0,8645.0,KG,0,28471.36,"             28.471,36-",0,EUR,,30,0.0,3_mmpp_400
11711,9,mmpp_400,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"              1.423,24",0.0,0,"              1.423,24",EUR,,30,0.0,9_mmpp_400
11712,2,mmpp_401,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,2_mmpp_401
11713,3,mmpp_401,2018-04-01,2018-04-30,1.0,0.0,0.0,1.0,UN,0,41.4,"                 41,40-",0,EUR,,30,0.0,3_mmpp_401
11714,2,mmpp_402,2018-04-01,2018-04-30,1200.0,0.0,0.0,1200.0,KG,0,11760.0,"             11.760,00-",0,EUR,,30,0.0,2_mmpp_402
11715,3,mmpp_402,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_402
11716,2250,mmpp_402,2018-04-01,2018-04-30,1000.0,0.0,0.0,1000.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_402
11717,2,mmpp_403,2018-04-01,2018-04-30,11620.0,0.0,0.0,11620.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_403
11718,3,mmpp_403,2018-04-01,2018-04-30,21180.0,0.0,0.0,21180.0,KG,0,1152.2,"              1.152,20-",0,EUR,,30,0.0,3_mmpp_403
11719,2250,mmpp_403,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_403
11720,3,mmpp_404,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_404
11721,2,mmpp_405,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_405
11722,3,mmpp_405,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_405
11723,2,mmpp_406,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_406
11724,2,mmpp_407,2018-04-01,2018-04-30,12.0,0.0,0.0,12.0,UN,"                355,00",812.64,"                812,64-","                355,00",EUR,,30,0.0,2_mmpp_407
11725,2,mmpp_408,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             34.120,10",0.0,0,"             34.120,10",EUR,,30,0.0,2_mmpp_408
11726,2250,mmpp_408,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_408
11727,3,mmpp_409,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_409
11728,2250,mmpp_409,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_409
11729,2250,mmpp_410,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_410
11730,2,mmpp_411,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"            213.192,00",0.0,0,"            213.192,00",EUR,,30,0.0,2_mmpp_411
11731,3,mmpp_412,2018-04-01,2018-04-30,160.4,0.0,0.0,160.4,KG,0,0.02,"                  0,02-",0,EUR,,30,0.0,3_mmpp_412
11732,2,mmpp_413,2018-04-01,2018-04-30,10726.0,0.0,0.0,10726.0,KG,0,83.28,"                 83,28-",0,EUR,,30,0.0,2_mmpp_413
11733,2,mmpp_414,2018-04-01,2018-04-30,30700.0,0.0,5700.0,25000.0,KG,0,147.86,"             55.910,72-",0,EUR,,30,190.0,2_mmpp_414
11734,2,mmpp_415,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             24.830,00",0.0,0,"             24.830,00",EUR,,30,0.0,2_mmpp_415
11735,3,mmpp_415,2018-04-01,2018-04-30,715.0,0.0,0.0,715.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_415
11736,2,mmpp_416,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_416
11737,2,mmpp_417,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,2_mmpp_417
11738,2,mmpp_418,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_418
11739,3,mmpp_418,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_418
11740,2,mmpp_419,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_419
11741,2,mmpp_420,2018-04-01,2018-04-30,13557.0,0.0,0.0,13557.0,KG,0,6.54,"                  6,54-",0,EUR,,30,0.0,2_mmpp_420
11742,3,mmpp_421,2018-04-01,2018-04-30,2000.0,0.0,0.0,2000.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_421
11743,2,mmpp_422,2018-04-01,2018-04-30,30.0,0.0,30.0,0.0,UN,0,23.1,"              3.216,60-",0,EUR,,30,1.0,2_mmpp_422
11744,3,mmpp_423,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_423
11745,3,mmpp_424,2018-04-01,2018-04-30,1546.0,0.0,0.0,1546.0,KG,0,1.38,"                  1,38-",0,EUR,,30,0.0,3_mmpp_424
11746,3,mmpp_425,2018-04-01,2018-04-30,5604.0,0.0,0.0,5604.0,KG,0,5.58,"                  5,58-",0,EUR,,30,0.0,3_mmpp_425
11747,3,mmpp_426,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,216502.19,"            216.502,20-",0,EUR,,30,0.0,3_mmpp_426
11748,3,mmpp_427,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,50954.33,"             50.954,33-",0,EUR,,30,0.0,3_mmpp_427
11749,3,mmpp_428,2018-04-01,2018-04-30,434.0,0.0,350.0,84.0,KG,"              4.370,58",2640.36,"              2.658,85-","              4.389,07",EUR,,30,11.666666666666666,3_mmpp_428
11750,3,mmpp_429,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_429
11751,3,mmpp_430,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_430
11752,3,mmpp_431,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_431
11753,3,mmpp_432,2018-04-01,2018-04-30,5.0,0.0,0.0,5.0,UN,0,0.0,"                  5,00-",0,EUR,,30,0.0,3_mmpp_432
11754,3,mmpp_433,2018-04-01,2018-04-30,16.0,0.0,0.0,16.0,UN,0,5.0,"                 15,00-",0,EUR,,30,0.0,3_mmpp_433
11755,3,mmpp_434,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_434
11756,3,mmpp_435,2018-04-01,2018-04-30,6886.0,0.0,0.0,6886.0,KG,0,41.06,"                 41,06-",0,EUR,,30,0.0,3_mmpp_435
11757,2,mmpp_436,2018-04-01,2018-04-30,50.0,0.0,0.0,50.0,KG,"              5.506,90",18156.0,"             18.156,00-","              5.506,90",EUR,,30,0.0,2_mmpp_436
11758,3,mmpp_437,2018-04-01,2018-04-30,0.0,5020.0,0.0,5020.0,KG,"             18.393,28",125249.1,"             94.928,30-",0,EUR,,30,0.0,3_mmpp_437
11759,2,mmpp_438,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_438
11760,2,mmpp_439,2018-04-01,2018-04-30,50.0,8.875,18.875,40.0,UN,"             38.202,59",184.32,"                391,80-","             38.410,07",EUR,,30,0.6291666666666667,2_mmpp_439
11761,2,mmpp_440,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_440
11762,2,mmpp_441,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_441
11763,2250,mmpp_442,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,PC,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_442
11764,3,mmpp_443,2018-04-01,2018-04-30,2160.0,0.0,0.0,2160.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_443
11765,3,mmpp_444,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_444
11766,3,mmpp_445,2018-04-01,2018-04-30,400.0,123.36,123.36,400.0,KG,0,4693.36,"              4.737,54-",0,EUR,,30,4.112,3_mmpp_445
11767,3,mmpp_446,2018-04-01,2018-04-30,3692.0,123.36,123.36,3692.0,KG,0,42474.78,"             42.474,78-",0,EUR,,30,4.112,3_mmpp_446
11768,3,mmpp_447,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_447
11769,3,mmpp_448,2018-04-01,2018-04-30,600.0,5.839,5.839,600.0,KG,"              2.520,00",34.74,"                 34,74-","              2.520,00",EUR,,30,0.19463333333333335,3_mmpp_448
11770,3,mmpp_449,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_449
11771,3,mmpp_450,2018-04-01,2018-04-30,711.0,0.0,711.0,0.0,KG,0,71.1,"              1.542,87-",0,EUR,,30,23.7,3_mmpp_450
11772,3,mmpp_451,2018-04-01,2018-04-30,1226.0,0.0,1226.0,0.0,KG,0,134.86,"              2.672,68-",0,EUR,,30,40.86666666666667,3_mmpp_451
11773,2,mmpp_452,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_452
11774,3,mmpp_453,2018-04-01,2018-04-30,182.0,63.428,159.428,86.0,KG,0,28705.15,"             68.773,89-","             35.079,51",EUR,,30,5.314266666666667,3_mmpp_453
11775,2,mmpp_454,2018-04-01,2018-04-30,200.0,0.0,0.0,200.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_454
11776,3,mmpp_455,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_455
11777,3,mmpp_456,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_456
11778,3,mmpp_457,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_457
11779,2,mmpp_458,2018-04-01,2018-04-30,23097.0,0.0,0.0,23097.0,KG,"              1.703,60",2140.94,"              2.140,94-","              1.703,60",EUR,,30,0.0,2_mmpp_458
11780,2250,mmpp_459,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_459
11781,2250,mmpp_460,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_460
11782,2250,mmpp_461,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_461
11783,3,mmpp_462,2018-04-01,2018-04-30,0.0,325.5,325.5,0.0,KG,0,1445.22,"              1.445,22-",0,EUR,,30,10.85,3_mmpp_462
11784,3,mmpp_463,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_463
11785,2250,mmpp_464,2018-04-01,2018-04-30,21389.0,0.0,0.0,21389.0,KG,0,0.66,"                  0,66-",0,EUR,,30,0.0,2250_mmpp_464
11786,3,mmpp_465,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_465
11787,3,mmpp_466,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_466
11788,3,mmpp_467,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_467
11789,3,mmpp_468,2018-04-01,2018-04-30,11790.0,18340.0,10480.0,19650.0,KG,"              5.638,24",45326.0,"             36.418,00-",0,EUR,,30,349.3333333333333,3_mmpp_468
11790,3,mmpp_469,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_469
11791,3,mmpp_470,2018-04-01,2018-04-30,740.0,0.524,53.699,686.825,KG,0,6594.05,"              6.902,45-",0,EUR,,30,1.7899666666666667,3_mmpp_470
11792,3,mmpp_471,2018-04-01,2018-04-30,1080.0,391.5,1271.5,200.0,KG,0,2391.5,"              7.671,50-",0,EUR,,30,42.38333333333333,3_mmpp_471
11793,2,mmpp_472,2018-04-01,2018-04-30,300.0,0.0,0.0,300.0,UN,"              2.640,00",9960.0,"              9.960,00-","              2.640,00",EUR,,30,0.0,2_mmpp_472
11794,2,mmpp_473,2018-04-01,2018-04-30,75.0,0.0,0.0,75.0,KG,0,948.52,"                948,52-",0,EUR,,30,0.0,2_mmpp_473
11795,3,mmpp_473,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_473
11796,2,mmpp_474,2018-04-01,2018-04-30,12671.0,14.142,3414.142,9271.0,KG,0,34210.0,"             40.483,00-","              5.584,96",EUR,,30,113.80473333333333,2_mmpp_474
11797,2250,mmpp_475,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2250_mmpp_475
11798,3,mmpp_476,2018-04-01,2018-04-30,700.0,413.0,826.0,287.0,KG,0,14533.4,"             25.106,20-",0,EUR,,30,27.533333333333335,3_mmpp_476
11799,3,mmpp_477,2018-04-01,2018-04-30,479.0,0.0,479.0,0.0,KG,0,0.0,"                847,83-",0,EUR,,30,15.966666666666667,3_mmpp_477
11800,2,mmpp_478,2018-04-01,2018-04-30,2169.0,0.0,0.0,2169.0,KG,"             24.072,40",867.6,"                867,60-","             24.072,40",EUR,,30,0.0,2_mmpp_478
11801,2,mmpp_479,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_479
11802,3,mmpp_479,2018-04-01,2018-04-30,0.0,150.0,0.0,150.0,KG,"              3.000,00",8850.0,"              2.850,00-",0,EUR,,30,0.0,3_mmpp_479
11803,3,mmpp_480,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             61.196,10",0.0,0,"             61.196,10",EUR,,30,0.0,3_mmpp_480
11804,3,mmpp_481,2018-04-01,2018-04-30,0.0,11480.0,5740.0,5740.0,KG,"             37.023,00",148092.0,"             74.046,00-",0,EUR,,30,191.33333333333334,3_mmpp_481
11805,3,mmpp_482,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_482
11806,2,mmpp_483,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             72.651,00",0.0,0,"             72.651,00",EUR,,30,0.0,2_mmpp_483
11807,2,mmpp_484,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"                  1,00",0.0,0,"                  1,00",EUR,,30,0.0,2_mmpp_484
11808,2,mmpp_485,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_485
11809,3,mmpp_485,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"            225.086,40",0.0,0,"            225.086,40",EUR,,30,0.0,3_mmpp_485
11810,3,mmpp_486,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             36.415,60",0.0,0,"             36.415,60",EUR,,30,0.0,3_mmpp_486
11811,3,mmpp_487,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             16.609,00",0.0,0,"             16.609,00",EUR,,30,0.0,3_mmpp_487
11812,2,mmpp_488,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             18.099,20",0.0,0,"             18.099,20",EUR,,30,0.0,2_mmpp_488
11813,2250,mmpp_489,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"              3.850,00",0.0,0,"              3.850,00",EUR,,30,0.0,2250_mmpp_489
11814,2250,mmpp_490,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"              2.010,00",0.0,0,"              2.010,00",EUR,,30,0.0,2250_mmpp_490
11815,2,mmpp_491,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,"             13.971,95",0.0,0,"             13.971,95",EUR,,30,0.0,2_mmpp_491
11816,2250,mmpp_492,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,L,"              4.608,00",0.0,0,"              4.608,00",EUR,,30,0.0,2250_mmpp_492
11817,2,mmpp_493,2018-04-01,2018-04-30,370.0,0.0,0.0,370.0,KG,0,0.24,"                  0,24-",0,EUR,,30,0.0,2_mmpp_493
11818,3,mmpp_494,2018-04-01,2018-04-30,484.0,0.0,0.0,484.0,KG,0,4.84,"                  4,84-",0,EUR,,30,0.0,3_mmpp_494
11819,9,mmpp_494,2018-04-01,2018-04-30,446.0,0.0,0.0,446.0,KG,0,4.46,"                  4,46-",0,EUR,,30,0.0,9_mmpp_494
11820,2,mmpp_495,2018-04-01,2018-04-30,3175.2,0.0,0.0,3175.2,KG,0,2794.18,"              2.794,18-",0,EUR,,30,0.0,2_mmpp_495
11821,3,mmpp_495,2018-04-01,2018-04-30,10352.0,0.0,2314.0,8038.0,KG,"             15.019,89",931.48,"             12.592,55-","             26.680,96",EUR,,30,77.13333333333334,3_mmpp_495
11822,2,mmpp_496,2018-04-01,2018-04-30,13950.0,2607.222,4107.222,12450.0,UN,"              7.989,53",1619.11,"              2.294,11-","              8.664,53",EUR,,30,136.9074,2_mmpp_496
11823,2,mmpp_497,2018-04-01,2018-04-30,37190.0,2473.75,4973.75,34690.0,UN,0,1623.19,"              2.730,45-",0,EUR,,30,165.79166666666666,2_mmpp_497
11824,2,mmpp_498,2018-04-01,2018-04-30,838.0,0.0,0.0,838.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_498
11825,3,mmpp_498,2018-04-01,2018-04-30,742.672,0.0,0.0,742.672,KG,0,2335.7,"              2.335,70-",0,EUR,,30,0.0,3_mmpp_498
11826,2,mmpp_499,2018-04-01,2018-04-30,1200.0,0.0,0.0,1200.0,KG,0,6503.16,"              6.503,16-",0,EUR,,30,0.0,2_mmpp_499
11827,2,mmpp_500,2018-04-01,2018-04-30,31175.0,0.0,0.0,31175.0,UN,0,3260.82,"              3.260,82-",0,EUR,,30,0.0,2_mmpp_500
11828,3,mmpp_500,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_500
11829,2,mmpp_501,2018-04-01,2018-04-30,19000.0,2391.3,3821.6,17569.7,UN,"              2.874,55",1225.16,"              1.771,52-","              3.420,91",EUR,,30,127.38666666666667,2_mmpp_501
11830,2,mmpp_502,2018-04-01,2018-04-30,18900.0,0.0,0.0,18900.0,UN,"                855,14",7889.65,"                536,65-",0,EUR,,30,0.0,2_mmpp_502
11831,3,mmpp_503,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,UN,0,0.0,0,0,EUR,,30,0.0,3_mmpp_503
11832,2,mmpp_504,2018-04-01,2018-04-30,69002.0,100978.649,106871.649,63109.0,KG,"            480.771,08",94130.57,"             68.315,85-","            454.956,36",EUR,,30,3562.3883,2_mmpp_504
11833,2,mmpp_505,2018-04-01,2018-04-30,7.0,0.0,0.0,7.0,KG,0,0.5,"                  0,50-",0,EUR,,30,0.0,2_mmpp_505
11834,3,mmpp_505,2018-04-01,2018-04-30,520713.935,1869962.206,1758237.786,632438.355,KG,"          7.578.113,22",1177816.19,"            542.019,88-","          6.942.316,91",EUR,,30,58607.9262,3_mmpp_505
11835,2250,mmpp_505,2018-04-01,2018-04-30,277240.04,130138.0,65069.0,342309.04,KG,"          1.276.574,68",59507.68,"             36.903,20-","          1.253.970,20",EUR,,30,2168.9666666666667,2250_mmpp_505
11836,3,mmpp_506,2018-04-01,2018-04-30,5700.0,0.0,0.0,5700.0,KG,"              7.752,29",96.52,"                166,60-","              7.822,37",EUR,,30,0.0,3_mmpp_506
11837,3,mmpp_507,2018-04-01,2018-04-30,1402.54,15.0,0.0,1417.54,KG,0,359.98,"                351,81-",0,EUR,,30,0.0,3_mmpp_507
11838,2,mmpp_508,2018-04-01,2018-04-30,27680.0,21000.0,42080.0,6600.0,KG,0,11076.68,"             22.537,62-","             10.073,66",EUR,,30,1402.6666666666667,2_mmpp_508
11839,3,mmpp_508,2018-04-01,2018-04-30,45300.0,2598.197,3638.197,44260.0,KG,"              2.628,99",3012.96,"              3.534,46-","              3.150,49",EUR,,30,121.27323333333334,3_mmpp_508
11840,2,mmpp_509,2018-04-01,2018-04-30,1120.0,0.0,0.0,1120.0,KG,0,739.2,"                739,20-",0,EUR,,30,0.0,2_mmpp_509
11841,3,mmpp_509,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_509
11842,2,mmpp_510,2018-04-01,2018-04-30,1270.0,0.0,0.0,1270.0,KG,0,237.2,"                237,20-",0,EUR,,30,0.0,2_mmpp_510
11843,2,mmpp_511,2018-04-01,2018-04-30,800.0,0.0,800.0,0.0,UN,"                575,55",0.0,"                135,55-","                711,10",EUR,,30,26.666666666666668,2_mmpp_511
11844,2,mmpp_512,2018-04-01,2018-04-30,1200.0,2501.66,1907.66,1794.0,KG,"             87.870,83",22723.56,"             11.858,80-","             77.006,07",EUR,,30,63.58866666666667,2_mmpp_512
11845,3,mmpp_512,2018-04-01,2018-04-30,2400.0,1600.0,0.0,4000.0,KG,"             18.227,60",21111.2,"              1.879,20-",0,EUR,,30,0.0,3_mmpp_512
11846,2250,mmpp_512,2018-04-01,2018-04-30,7176.263,0.0,978.0,6198.263,KG,"             75.338,13",458.05,"              6.332,09-","             81.212,17",EUR,,30,32.6,2250_mmpp_512
11847,3,mmpp_513,2018-04-01,2018-04-30,1818.386,6241.447,4334.445,3725.388,KG,"            378.509,72",68587.85,"             26.254,33-","            336.176,20",EUR,,30,144.48149999999998,3_mmpp_513
11848,2,mmpp_514,2018-04-01,2018-04-30,5572.9,16928.274,22490.107,11.067,KG,"            233.674,53",70929.47,"             94.233,57-","            256.978,63",EUR,,30,749.6702333333334,2_mmpp_514
11849,3,mmpp_514,2018-04-01,2018-04-30,5542.884,10072.569,7944.562,7670.891,KG,"            201.323,87",62533.56,"             31.698,81-","            170.489,12",EUR,,30,264.81873333333334,3_mmpp_514
11850,2,mmpp_515,2018-04-01,2018-04-30,416.0,0.0,48.0,368.0,KG,"              1.100,52",14.64,"                188,40-","              1.274,28",EUR,,30,1.6,2_mmpp_515
11851,2,mmpp_516,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,2_mmpp_516
11852,3,mmpp_516,2018-04-01,2018-04-30,0.0,0.0,0.0,0.0,KG,0,0.0,0,0,EUR,,30,0.0,3_mmpp_516
11853,2250,mmpp_516,2018-04-01,2018-04-30,71115.0,0.0,0.0,71115.0,KG,0,6787.26,"              6.787,26-",0,EUR,,30,0.0,2250_mmpp_516
11854,3,mmpp_517,2018-04-01,2018-04-30,2116.931,1927.132,1746.269,2297.794,KG,"             35.915,86",7054.81,"              4.117,27-","             32.978,32",EUR,,30,58.20896666666667,3_mmpp_517
